id,parent_id,name,display_name,path,depth,is_leaf,children_count,description,boundaries
1330,1228,Jordan,Content Source Geo: Jordan,Content Source Geo > Country > Jordan,3,True,0,"Content originating from or produced within the geographical boundaries of the Hashemite Kingdom of Jordan, a Middle Eastern nation located in Western Asia.","Jordan is distinguished from its sibling country categories by its specific geographic location in the Levant region, bordered by Saudi Arabia, Iraq, Syria, Palestine, and Israel, making it categorically distinct from all other sovereign nations and territories in this comprehensive geographical taxonomy."
1331,1228,Kazakhstan,Content Source Geo: Kazakhstan,Content Source Geo > Country > Kazakhstan,3,True,0,"Content from Kazakhstan belongs in this category when its origin, creation, publication, or primary relevance is traced to the sovereign nation of Kazakhstan in Central Asia.","This category is distinguished from its siblings by being specific to Kazakhstan alone, whereas neighboring countries like Kyrgyzstan, Uzbekistan, Turkmenistan, and China are classified separately despite geographic proximity."
1332,1228,Kenya,Content Source Geo: Kenya,Content Source Geo > Country > Kenya,3,True,0,"Content sourced, produced, or distributed from Kenya, the East African nation located on the Indian Ocean coast.","Kenya is distinguished from its sibling countries by its specific geographic location in East Africa, bordered by Tanzania, Uganda, South Sudan, Ethiopia, and Somalia, and is the only sibling category representing this particular sovereign nation."
1333,1228,Kiribati,Content Source Geo: Kiribati,Content Source Geo > Country > Kiribati,3,True,0,"Content originating from or produced in Kiribati, an island nation in the central Pacific Ocean comprising 33 coral atolls and islands.","Kiribati is distinguished from its sibling countries by its specific geographic location in the Pacific Ocean's Gilbert Islands region and its status as an independent island nation, separate from other Pacific island nations like Fiji, Samoa, or Tonga, and from all non-Pacific countries."
1334,1228,Kuwait,Content Source Geo: Kuwait,Content Source Geo > Country > Kuwait,3,True,0,"Content from Kuwait belongs in this category when it originates from or is primarily associated with the country of Kuwait, located on the Arabian Peninsula in Western Asia.","Kuwait is distinguished from its sibling countries by its specific geographic location and sovereign nation status, separate from other Middle Eastern nations like Saudi Arabia, Iraq, Iran, Qatar, Bahrain, Oman, and the United Arab Emirates."
1335,1228,Kyrgyzstan,Content Source Geo: Kyrgyzstan,Content Source Geo > Country > Kyrgyzstan,3,True,0,"Content originating from or produced within the borders of the Kyrgyz Republic, a Central Asian nation located in the Tian Shan mountain range between Kazakhstan, Uzbekistan, Tajikistan, and China.","Kyrgyzstan is distinguished from its sibling countries by its specific geographic location in Central Asia, its mountainous terrain, and its political sovereignty as an independent nation-state distinct from neighboring countries like Kazakhstan, Tajikistan, and Uzbekistan."
1336,1228,Latvia,Content Source Geo: Latvia,Content Source Geo > Country > Latvia,3,True,0,"Content originating from or primarily associated with Latvia, a Baltic state in Northern Europe, including media, publications, and other materials produced within its borders or by Latvian entities.","Latvia is distinguished from its sibling countries by its specific geographic location in the Baltic region and its sovereign nation status, separate from neighboring countries such as Lithuania, Estonia, and Belarus."
1337,1228,Lebanon,Content Source Geo: Lebanon,Content Source Geo > Country > Lebanon,3,True,0,"Content that originates from, is produced in, or is primarily about Lebanon, a country located on the eastern coast of the Mediterranean Sea in Western Asia.","Lebanon is distinguished from its neighboring countries (Syria, Iraq, Israel, Palestine, Jordan) and all other nations by its specific geographic and political borders as an independent sovereign state in the Levant region."
1338,1228,Lesotho,Content Source Geo: Lesotho,Content Source Geo > Country > Lesotho,3,True,0,"Content originating from or produced within the geographic boundaries of Lesotho, a landlocked country in southern Africa surrounded by South Africa.","Lesotho is distinguished from its sibling countries by its specific geographic location as an independent nation-state in the southern African region, separate from all other countries in the global taxonomy of content source geographies."
1339,1228,Liberia,Content Source Geo: Liberia,Content Source Geo > Country > Liberia,3,True,0,"Content originating from or produced within the West African nation of Liberia, including media, publications, broadcasts, and digital content created by Liberian sources or about Liberian subjects.","Liberia is distinguished from its sibling countries by its specific geographic location on the west coast of Africa, bordered by Sierra Leone and Guinea, and by its unique historical identity as a nation founded by freed American slaves."
1340,1228,Libya,Content Source Geo: Libya,Content Source Geo > Country > Libya,3,True,0,"Content created, published, or sourced from Libya, a North African country located on the Mediterranean coast.","Libya is distinguished from its sibling countries by its specific geographic location and political sovereignty, separate from neighboring nations like Tunisia, Algeria, Egypt, and Sudan."
1341,1228,Liechtenstein,Content Source Geo: Liechtenstein,Content Source Geo > Country > Liechtenstein,3,True,0,"Content originating from or attributed to Liechtenstein, a small sovereign state located in the Alpine region between Switzerland and Austria in Central Europe.","Liechtenstein is distinguished from its sibling categories by being a specific Alpine microstate with a population under 40,000, rather than a larger European nation, island territory, or non-European country."
1342,1228,Lithuania,Content Source Geo: Lithuania,Content Source Geo > Country > Lithuania,3,True,0,Content from Lithuania belongs in this category when the source or origin of the information is specifically located within Lithuania's borders.,"Lithuania is distinguished from its sibling country categories by representing the specific geographic jurisdiction of Lithuania, a Baltic nation in Northern Europe, rather than any other sovereign state or territory."
1343,1228,Luxembourg,Content Source Geo: Luxembourg,Content Source Geo > Country > Luxembourg,3,True,0,"Content source originating from or produced within Luxembourg, a small Western European country and member of the European Union located between Belgium, France, and Germany.","Luxembourg is distinguished from its siblings by its specific geographic location and sovereignty as an independent nation-state, rather than being any other country, territory, or geographic region in the world."
1344,1228,Macao,Content Source Geo: Macao,Content Source Geo > Country > Macao,3,True,0,"Content originating from or produced in Macao, a special administrative region of China located on the southern coast of the Pearl River Delta.","Macao is distinguished from China and Hong Kong as a separate Special Administrative Region with its own governance structure, and from all other geographic locations by its specific territorial boundaries and political status."
1345,1228,Madagascar,Content Source Geo: Madagascar,Content Source Geo > Country > Madagascar,3,True,0,"Content originating from or related to Madagascar, the island nation located off the southeastern coast of Africa in the Indian Ocean.",Madagascar is distinguished from its sibling countries by its unique geographic location as an island nation and its position as the world's fourth-largest island with distinct biodiversity and cultural characteristics separate from mainland African and other regional countries.
1346,1228,Malawi,Content Source Geo: Malawi,Content Source Geo > Country > Malawi,3,True,0,"Content that originates from or is primarily about the country of Malawi, located in southeastern Africa.","Malawi is distinguished from its sibling countries by its specific geographic location and political boundaries, with Mozambique, Zambia, and Tanzania as its neighboring nations."
1347,1228,Malaysia,Content Source Geo: Malaysia,Content Source Geo > Country > Malaysia,3,True,0,"Content from Malaysia includes media, information, products, or services that originate from, are produced in, or are primarily distributed within Malaysia.","Malaysia is distinguished from its sibling countries by its specific geographic location in Southeast Asia, bordered by Thailand and encompassing the Malay Peninsula and the northern portion of Borneo island."
1348,1228,Maldives,Content Source Geo: Maldives,Content Source Geo > Country > Maldives,3,True,0,"Content originating from or specifically about the Maldives, an island nation in the Indian Ocean consisting of 26 atolls located southwest of India and Sri Lanka.","Maldives is distinguished from its sibling country categories by its specific geographic location as a sovereign island nation in South Asia, rather than any other country or territory in the world."
1349,1228,Mali,Content Source Geo: Mali,Content Source Geo > Country > Mali,3,True,0,"Content originating from or produced in Mali, a West African nation, belongs in this category.","Mali is distinguished from its sibling countries by its specific geographic location in West Africa, bordered by Mauritania, Senegal, Guinea, Côte d'Ivoire, Burkina Faso, and Niger."
1350,1228,Malta,Content Source Geo: Malta,Content Source Geo > Country > Malta,3,True,0,"Content sourced from or originating in Malta, a Mediterranean island nation located south of Sicily, is classified in this category.",Malta is distinguished from its sibling countries by its specific geographic location and national identity as an independent island state in the central Mediterranean Sea.
1351,1228,Martinique,Content Source Geo: Martinique,Content Source Geo > Country > Martinique,3,True,0,"Content originating from or specifically about Martinique, a Caribbean island and overseas collectivity of France located in the Lesser Antilles archipelago.",Martinique is distinguished from other Caribbean nations and territories by its status as a French overseas collectivity and its specific geographic location in the eastern Caribbean between Dominica and Saint Lucia.
1352,1228,Mauritania,Content Source Geo: Mauritania,Content Source Geo > Country > Mauritania,3,True,0,"Content originating from or produced within the Islamic Republic of Mauritania, a West African nation located on the Atlantic coast between Senegal and Western Sahara.","This category is distinguished from its sibling countries by Mauritania's specific geographic location in northwest Africa, its unique political status as an Islamic republic, and its distinct cultural, linguistic, and administrative boundaries."
1353,1228,Mauritius,Content Source Geo: Mauritius,Content Source Geo > Country > Mauritius,3,True,0,"This category contains content that originates from or is primarily associated with Mauritius, an island nation located in the Indian Ocean off the coast of East Africa.","Mauritius is distinguished from its sibling countries by its specific geographic location as an independent island nation in the Indian Ocean, separate from continental African nations like Mozambique and South Africa and from other Indian Ocean island nations like Seychelles and Madagascar."
1354,1228,Mayotte,Content Source Geo: Mayotte,Content Source Geo > Country > Mayotte,3,True,0,Mayotte is a French overseas department and region located in the Comoros Archipelago in the Indian Ocean off the coast of East Africa.,"Mayotte is distinguished from its siblings as a specific country or territorial jurisdiction, whereas sibling categories each represent distinct sovereign nations or officially recognized overseas territories with their own governance structures."
1355,1228,Mexico,Content Source Geo: Mexico,Content Source Geo > Country > Mexico,3,True,0,"Content from Mexico includes material produced in, sourced from, or primarily associated with Mexico as a geographic location.","Mexico is distinguished from its sibling countries by its specific geographic boundaries and sovereign nation status, occupying the territory between the United States to the north and Central America to the south."
1356,1228,Monaco,Content Source Geo: Monaco,Content Source Geo > Country > Monaco,3,True,0,"Content from Monaco encompasses material sourced from or primarily associated with the Principality of Monaco, a sovereign city-state located on the French Riviera in Western Europe.","Monaco is distinguished from its sibling countries by being a specific European microstate bordered by France and the Mediterranean Sea, rather than any other nation, territory, or overseas possession."
1357,1228,Mongolia,Content Source Geo: Mongolia,Content Source Geo > Country > Mongolia,3,True,0,Content from Mongolia belongs in this category when it originates from or is specifically about the East Asian country located between Russia and China.,"Mongolia is distinguished from its sibling countries by its unique geographic position in Central/East Asia, its historical and cultural identity as a distinct nation-state, and its ISO 3166-1 country code."
1358,1228,Montenegro,Content Source Geo: Montenegro,Content Source Geo > Country > Montenegro,3,True,0,"Content from media, news, websites, or other sources originating from or primarily focused on Montenegro, a country located in the Balkans in southeastern Europe.","Montenegro is distinguished from its sibling countries by its specific geographic location on the Adriatic coast in the southern Balkans, bordered by Serbia, Bosnia and Herzegovina, Albania, Kosovo, and Croatia."
1359,1228,Montserrat,Content Source Geo: Montserrat,Content Source Geo > Country > Montserrat,3,True,0,"Content originating from or produced by sources located in Montserrat, a Caribbean island territory that is an overseas territory of the United Kingdom.","Montserrat is distinguished from its sibling countries by being a specific Caribbean island nation with its own distinct geographic and political identity, separate from other island territories and mainland countries in the taxonomy."
1360,1228,Morocco,Content Source Geo: Morocco,Content Source Geo > Country > Morocco,3,True,0,"Content from sources physically located in or primarily serving the North African country of Morocco, including media outlets, organizations, and digital platforms based within its borders.","Morocco is distinguished from its neighboring North African countries (Algeria, Tunisia, Mauritania, Western Sahara) and all other global nations by its specific geographic location and national sovereignty as defined by internationally recognized boundaries."
1361,1228,Mozambique,Content Source Geo: Mozambique,Content Source Geo > Country > Mozambique,3,True,0,"Content originating from or geographically located within the southeastern African nation of Mozambique, bordered by Tanzania, Malawi, Zambia, Zimbabwe, South Africa, and Eswatini, with the Indian Ocean to its east.","Mozambique is distinguished from its sibling countries by its specific geographic location in southeastern Africa and its unique political, cultural, and economic characteristics as a sovereign nation-state."
1362,1228,Myanmar,Content Source Geo: Myanmar,Content Source Geo > Country > Myanmar,3,True,0,"Content from Myanmar includes material originating in, produced in, or primarily associated with the Southeast Asian nation of Myanmar (also known as Burma).","Myanmar is distinguished from its siblings as a specific sovereign country with defined borders, rather than a region, territory, island, or other geopolitical entity."
1363,1228,Namibia,Content Source Geo: Namibia,Content Source Geo > Country > Namibia,3,True,0,"Content originating from or produced in Namibia, a country located on the southwestern coast of Africa.","This category is distinguished from its sibling country categories by capturing only content with a Namibian geographic source, rather than content from any other sovereign nation or territory."
1364,1228,Nauru,Content Source Geo: Nauru,Content Source Geo > Country > Nauru,3,True,0,"This category contains content that originates from or is primarily associated with Nauru, a small island nation in Oceania located in the central Pacific Ocean.","Nauru is distinguished from its sibling countries by being a specific sovereign state with defined borders, rather than a region, territory, or grouping of multiple nations."
1365,1228,Nepal,Content Source Geo: Nepal,Content Source Geo > Country > Nepal,3,True,0,"Content from Nepal belongs in this category when it originates from or is primarily associated with the South Asian nation of Nepal, located in the Himalayas between India and China.","Nepal is distinguished from its sibling categories by its specific geographic boundaries as an independent sovereign state in South Asia, rather than being any other country or territory in the world."
1366,1228,New Caledonia,Content Source Geo: New Caledonia,Content Source Geo > Country > New Caledonia,3,True,0,"Content originating from or produced in New Caledonia, a French special collectivity located in the South Pacific Ocean east of Australia.","New Caledonia is distinguished from its siblings by being a non-independent territory of France in the Pacific region, rather than a sovereign nation or other type of territory."
1367,1228,New Zealand,Content Source Geo: New Zealand,Content Source Geo > Country > New Zealand,3,True,0,"Content originating from or produced within the geographical boundaries of New Zealand, an island nation in the southwestern Pacific Ocean.","This category specifically identifies content sourced from New Zealand, distinguishing it from neighboring Pacific island nations (such as Fiji, Samoa, and Australia) and all other countries globally by explicit geographic origin."
1368,1228,Nicaragua,Content Source Geo: Nicaragua,Content Source Geo > Country > Nicaragua,3,True,0,"Content originating from or geographically associated with Nicaragua, a Central American nation bordered by Honduras and Costa Rica.","Nicaragua is distinguished from its siblings by its specific geographic location in Central America, rather than being any other individual country in the world."
1369,1228,Nigeria,Content Source Geo: Nigeria,Content Source Geo > Country > Nigeria,3,True,0,"Content originating from or primarily associated with Nigeria, a West African nation located on the Gulf of Guinea with a population exceeding 200 million people.","Nigeria is distinguished from its sibling countries by its specific geographic location, political boundaries, and sovereignty as an independent nation-state, rather than being any other country, territory, or island."
1370,1228,Niue,Content Source Geo: Niue,Content Source Geo > Country > Niue,3,True,0,"Content from Niue, a self-governing in free association with New Zealand, including material produced by, about, or distributed from this South Pacific island nation.","Niue is distinguished from other Pacific island nations by its specific geographic location, sovereign status, and relationship with New Zealand, making it distinct from neighboring countries like Samoa, Tonga, and the Cook Islands."
1371,1228,Norfolk Island,Content Source Geo: Norfolk Island,Content Source Geo > Country > Norfolk Island,3,True,0,"Content that originates from or is primarily associated with Norfolk Island, an Australian external territory located in the South Pacific Ocean.",Norfolk Island is distinguished from its sibling countries and territories by its specific geographic location in the South Pacific and its status as an external territory of Australia rather than an independent nation or territory of another country.
1372,1228,Norway,Content Source Geo: Norway,Content Source Geo > Country > Norway,3,True,0,"Content from Norwegian sources, publications, broadcasts, or organizations, or content specifically produced for and distributed within Norway.","Norway is distinguished from its sibling countries by its specific geographic location in Northern Europe and sovereignty as an independent nation-state, separate from other Nordic countries like Sweden, Finland, and Denmark, and from all other world nations listed."
1373,1228,Oman,Content Source Geo: Oman,Content Source Geo > Country > Oman,3,True,0,"Content from Oman encompasses material originating from, produced in, or primarily focused on the Sultanate of Oman, a Middle Eastern nation located on the southeastern coast of the Arabian Peninsula.","Oman is distinguished from its sibling country categories by its specific geographic location in the Middle East and Arabian Peninsula region, bordered by Saudi Arabia, the United Arab Emirates, and Yemen, rather than belonging to any other geographic region represented by the sibling categories."
1374,1228,Pakistan,Content Source Geo: Pakistan,Content Source Geo > Country > Pakistan,3,True,0,"Content originating from or produced within the Islamic Republic of Pakistan, including media, publications, broadcasts, and digital content created by Pakistani individuals, organizations, and institutions.","Pakistan is distinguished from its neighboring countries (Afghanistan, India, Iran) and all other nations by its specific geographic boundaries and sovereign territory as an independent nation-state in South Asia."
1375,1228,Palau,Content Source Geo: Palau,Content Source Geo > Country > Palau,3,True,0,"Content originating from or geographically associated with the Republic of Palau, an island nation in the western Pacific Ocean.","Palau is distinguished from its sibling countries by its specific sovereign territory and geographic location in Oceania, separate from other Pacific island nations like Fiji, Samoa, or Kiribati."
1376,1228,Panama,Content Source Geo: Panama,Content Source Geo > Country > Panama,3,True,0,"This category contains content that originates from or is primarily associated with Panama, a Central American nation located on the isthmus connecting North and South America.","Panama is distinguished from its sibling countries by its unique geographic location, sovereignty, and geopolitical characteristics, including its role as the location of the Panama Canal and its position as a bridge between two continents."
1377,1228,Papua New Guinea,Content Source Geo: Papua New Guinea,Content Source Geo > Country > Papua New Guinea,3,True,0,"Content originating from Papua New Guinea, a nation located in the southwestern Pacific Ocean comprising the eastern half of the island of New Guinea and numerous surrounding islands.","This category captures sources specific to Papua New Guinea and is distinguished from neighboring Pacific island nations (Solomon Islands, Vanuatu, Fiji) and the nearby country of Indonesia by Papua New Guinea's distinct political boundaries and sovereignty."
1378,1228,Paraguay,Content Source Geo: Paraguay,Content Source Geo > Country > Paraguay,3,True,0,"Content that originates from or is primarily associated with Paraguay, a landlocked country in South America located between Argentina, Brazil, and Bolivia.","Paraguay is distinguished from its sibling countries by its specific geographic location in central South America and its unique national identity, separated from neighboring nations like Argentina, Brazil, Bolivia, Uruguay, and other countries across different continents and regions."
1379,1228,Peru,Content Source Geo: Peru,Content Source Geo > Country > Peru,3,True,0,"Content from sources physically located in, headquartered in, or primarily serving Peru, a country in western South America bordered by Ecuador, Colombia, Brazil, Bolivia, and Chile.","Peru is distinguished from its sibling countries by its specific geographic location and political boundaries in South America, separate from all other nations in the global taxonomy."
1380,1228,Pitcairn,Content Source Geo: Pitcairn,Content Source Geo > Country > Pitcairn,3,True,0,"Content originating from or produced in Pitcairn, a British Overseas Territory consisting of a small archipelago in the South Pacific Ocean.","Pitcairn is distinguished from its sibling countries and territories by being a specific British Overseas Territory with a unique geographic location in the remote South Pacific, separate from other island nations and dependent territories categorized in this taxonomy."
1381,1228,Poland,Content Source Geo: Poland,Content Source Geo > Country > Poland,3,True,0,"Content originating from or primarily associated with Poland, a Central European nation located between Germany and Ukraine on the Baltic Sea coast.","Poland is distinguished from its sibling countries by its specific geographic location, sovereignty, and borders, as each sibling category represents a unique sovereign nation or territory with its own distinct political jurisdiction and geographic boundaries."
1382,1228,Portugal,Content Source Geo: Portugal,Content Source Geo > Country > Portugal,3,True,0,"Content originating from or geographically associated with Portugal, a country located on the Iberian Peninsula in southwestern Europe.","Portugal is distinguished from its sibling categories by being a specific sovereign nation with defined borders, whereas siblings include other individual countries, territories, islands, and overseas dependencies across all continents and regions."
1383,1228,Puerto Rico,Content Source Geo: Puerto Rico,Content Source Geo > Country > Puerto Rico,3,True,0,"Content created in, produced by, or primarily associated with Puerto Rico as a geographic source location.",Puerto Rico is distinguished from other Caribbean territories and U.S. possessions by its specific status as an unincorporated territory of the United States located in the northeastern Caribbean Sea.
1384,1228,Qatar,Content Source Geo: Qatar,Content Source Geo > Country > Qatar,3,True,0,"Content that originates from or is primarily associated with Qatar, a sovereign nation located on the Arabian Peninsula in Western Asia.","Qatar is distinguished from its sibling countries by its specific geographic location and political sovereignty, separate from all other recognized nations in this taxonomy."
1385,1228,Reunion,Content Source Geo: Reunion,Content Source Geo > Country > Reunion,3,True,0,"Content originating from or produced in Reunion, an overseas department of France located in the Indian Ocean east of Madagascar.",Reunion is distinguished from its sibling countries by being a French territory in the Indian Ocean rather than an independent nation or territory elsewhere in the world.
1386,1228,Romania,Content Source Geo: Romania,Content Source Geo > Country > Romania,3,True,0,"Content that originates from or is primarily associated with Romania, a country in Southeastern Europe bordered by Hungary, Serbia, Bulgaria, and the Black Sea.","Romania is distinguished from its sibling country categories by its specific geographic location in Eastern Europe and its unique cultural, linguistic, and historical identity separate from neighboring nations like Hungary, Bulgaria, Serbia, and Moldova."
1387,1228,Rwanda,Content Source Geo: Rwanda,Content Source Geo > Country > Rwanda,3,True,0,"Content that originates from or is produced in Rwanda, a country located in East-Central Africa.","Rwanda is distinguished from its sibling countries by its specific geographic location and political sovereignty, making it the sole category for content sourced from within Rwanda's borders rather than from any other nation-state or territory."
1388,1228,Saint Barthelemy,Content Source Geo: Saint Barthelemy,Content Source Geo > Country > Saint Barthelemy,3,True,0,"Content that originates from or is primarily associated with Saint Barthelemy, a Caribbean island collectivity of France located in the Lesser Antilles.","Saint Barthelemy is distinguished from its sibling countries and territories by its specific geographic location as a small French island in the eastern Caribbean, separate from nearby territories such as Saint Martin, Guadeloupe, and other regional entities."
1389,1228,"Saint Helena, Ascension and Tristan da Cunha","Content Source Geo: Saint Helena, Ascension and Tristan da Cunha","Content Source Geo > Country > Saint Helena, Ascension and Tristan da Cunha",3,True,0,"Content originating from or relating to Saint Helena, Ascension Island, and Tristan da Cunha, a British Overseas Territory in the South Atlantic Ocean comprising three remote volcanic island groups.","This category is distinguished from its siblings by representing specifically these three linked South Atlantic island territories, rather than any other individual country or geographic jurisdiction."
1390,1228,Saint Kitts and Nevis,Content Source Geo: Saint Kitts and Nevis,Content Source Geo > Country > Saint Kitts and Nevis,3,True,0,"Content originating from or produced within Saint Kitts and Nevis, a two-island Caribbean nation comprising the islands of Saint Kitts and Nevis.","This category is distinguished from other country-level geo categories by representing only the specific geographic territory and political jurisdiction of Saint Kitts and Nevis, separate from other Caribbean nations like Antigua and Barbuda, Saint Lucia, or Dominica."
1391,1228,Saint Lucia,Content Source Geo: Saint Lucia,Content Source Geo > Country > Saint Lucia,3,True,0,"Content originating from or produced in Saint Lucia, an island nation located in the eastern Caribbean Sea between Martinique and Saint Vincent and the Grenadines.","Saint Lucia is distinguished from its sibling countries by its specific geographic location in the Caribbean archipelago and its status as an independent nation-state, separate from other Caribbean territories like Dominica, Grenada, and Saint Vincent and the Grenadines."
1392,1228,Saint Martin,Content Source Geo: Saint Martin,Content Source Geo > Country > Saint Martin,3,True,0,"Content from Saint Martin includes material originating from, produced in, or primarily focused on this Caribbean island nation shared between France and the Netherlands.","Saint Martin is distinguished from its sibling categories by its specific geographic location as a single shared island territory in the eastern Caribbean, separate from nearby islands like Sint Maarten, Saint Barthelemy, and other Caribbean nations."
1393,1228,Saint Pierre and Miquelon,Content Source Geo: Saint Pierre and Miquelon,Content Source Geo > Country > Saint Pierre and Miquelon,3,True,0,"This category contains content originating from Saint Pierre and Miquelon, a French territorial archipelago located in the North Atlantic Ocean off the coast of Newfoundland.","Saint Pierre and Miquelon is distinguished from its sibling countries by its status as a French overseas collectivity rather than a sovereign nation, and by its specific geographic location in the western Atlantic rather than other continental or insular regions."
1394,1228,Saint Vincent and the Grenadines,Content Source Geo: Saint Vincent and the Grenadines,Content Source Geo > Country > Saint Vincent and the Grenadines,3,True,0,"Content originating from or associated with Saint Vincent and the Grenadines, a Caribbean island nation comprising the main island of Saint Vincent and the Grenadines archipelago.",This category is distinguished from its sibling country categories by representing specifically the geographic territory and jurisdiction of Saint Vincent and the Grenadines rather than any other sovereign nation or territory.
1395,1228,Samoa,Content Source Geo: Samoa,Content Source Geo > Country > Samoa,3,True,0,"Content originating from or specifically attributed to the Independent State of Samoa, a sovereign island nation in the South Pacific Ocean.","Samoa is distinguished from its neighboring Pacific island nations (such as American Samoa, Fiji, Tonga, and Kiribati) by its status as an independent country and its specific geographic location in Polynesia west of the International Date Line."
1396,1228,San Marino,Content Source Geo: San Marino,Content Source Geo > Country > San Marino,3,True,0,"Content originating from or produced within San Marino, a microstate located on the Italian peninsula in Southern Europe.","San Marino is distinguished from its sibling countries by its specific geographic location, political sovereignty, and territorial boundaries as an independent European nation-state."
1397,1228,Sao Tome and Principe,Content Source Geo: Sao Tome and Principe,Content Source Geo > Country > Sao Tome and Principe,3,True,0,"Content originating from or produced in Sao Tome and Principe, a small island nation located in the Gulf of Guinea off the west coast of Central Africa.","This category is distinguished from its siblings by representing specifically the geographic origin of content from Sao Tome and Principe, rather than any of the other 249 individual countries and territories in the Content Source Geo classification."
1398,1228,Saudi Arabia,Content Source Geo: Saudi Arabia,Content Source Geo > Country > Saudi Arabia,3,True,0,"Content originating from or produced within the geographic boundaries of the Kingdom of Saudi Arabia, including material from its various regions, cities, and territories.","This category specifically identifies Saudi Arabia as the source location, distinguishing it from other Middle Eastern and global countries in the Content Source Geo taxonomy through its unique national borders and jurisdiction."
1399,1228,Senegal,Content Source Geo: Senegal,Content Source Geo > Country > Senegal,3,True,0,"Content from Senegal includes material originating from, produced in, or primarily focused on this West African nation located on the Atlantic coast.","Senegal is distinguished from its sibling countries by its specific geographic location in West Africa, bordered by Mauritania, Mali, Guinea-Bissau, Guinea, and The Gambia, and by its particular cultural, political, and economic context."
1400,1228,Serbia,Content Source Geo: Serbia,Content Source Geo > Country > Serbia,3,True,0,"Content originating from or produced within the geographical boundaries of the Republic of Serbia, a country located in Southeast Europe on the Balkan Peninsula.","Serbia is distinguished from its sibling country categories by its specific geographic location in the central Balkans, bordered by Hungary, Romania, Bulgaria, North Macedonia, Kosovo, Albania, Bosnia and Herzegovina, Croatia, and Montenegro."
1401,1228,Seychelles,Content Source Geo: Seychelles,Content Source Geo > Country > Seychelles,3,True,0,"Content from or originating in the Republic of Seychelles, an island nation in the Indian Ocean off the east coast of Africa, is classified in this category.","This category is distinguished from its siblings by focusing exclusively on Seychelles, rather than any other sovereign nation or territory in the world."
1402,1228,Sierra Leone,Content Source Geo: Sierra Leone,Content Source Geo > Country > Sierra Leone,3,True,0,"Content that originates from or is produced in Sierra Leone, a West African nation located on the Atlantic coast.","Sierra Leone is distinguished from its neighboring African countries by its specific geographic location and political boundaries, encompassing only content sourced from within this sovereign nation."
1403,1228,Singapore,Content Source Geo: Singapore,Content Source Geo > Country > Singapore,3,True,0,"Content originating from or primarily associated with Singapore, a city-state located in Southeast Asia at the southern tip of the Malay Peninsula.","Singapore is distinguished from its sibling countries by its specific geographic location and political sovereignty as an independent nation-state, separate from neighboring Malaysia, Indonesia, and other regional countries."
1404,1228,Sint Maarten,Content Source Geo: Sint Maarten,Content Source Geo > Country > Sint Maarten,3,True,0,"This category contains content that originates from or is primarily associated with Sint Maarten, a constituent country of the Kingdom of the Netherlands located in the Caribbean.","Sint Maarten is distinguished from its siblings by being a specific sovereign nation-state, differentiated from other Caribbean territories like Curaçao, Aruba, and Bonaire (which have different political statuses), as well as from all other countries and territories worldwide."
1405,1228,Slovakia,Content Source Geo: Slovakia,Content Source Geo > Country > Slovakia,3,True,0,"Content from Slovakia includes material originating in, produced by, or primarily focused on the Slovak Republic, a Central European nation.","Slovakia is distinguished from its siblings by its specific geographic location as an independent country in Central Europe, bordered by Poland, Ukraine, Romania, Serbia, Hungary, Austria, and Czechia."
1406,1228,Slovenia,Content Source Geo: Slovenia,Content Source Geo > Country > Slovenia,3,True,0,"Content in this category originates from or is primarily associated with Slovenia, a Central European country located in the northern part of the Balkans.","Slovenia is distinguished from its sibling countries by its specific geographic location, sovereignty, and borders, making it the unique Central European nation positioned between Austria, Hungary, Croatia, and Italy."
1407,1228,Solomon Islands,Content Source Geo: Solomon Islands,Content Source Geo > Country > Solomon Islands,3,True,0,"Content originating from or produced within the Solomon Islands, an Oceanic archipelago nation located in the South Pacific region.","This category is distinguished from other geographic content sources by identifying material specifically associated with the Solomon Islands rather than other Pacific island nations like Fiji, Samoa, or Papua New Guinea, or other countries worldwide."
1408,1228,Somalia,Content Source Geo: Somalia,Content Source Geo > Country > Somalia,3,True,0,"Content originating from or produced within the geographic boundaries of Somalia, a sovereign state located in the Horn of Africa.","Somalia is distinguished from its sibling countries by its specific geographic location and political sovereignty, separate from neighboring nations such as Kenya, Ethiopia, and Djibouti, and from all other recognized countries worldwide."
1409,1228,South Africa,Content Source Geo: South Africa,Content Source Geo > Country > South Africa,3,True,0,"Content originating from or primarily associated with the Republic of South Africa, located at the southern tip of the African continent.","South Africa is distinguished from other African nations by its specific geographic location and political boundaries, and from non-African countries by its continental and regional classification."
1410,1228,South Georgia and the South Sandwich Islands,Content Source Geo: South Georgia and the South Sandwich Islands,Content Source Geo > Country > South Georgia and the South Sandwich Islands,3,True,0,"Content originating from or related to South Georgia and the South Sandwich Islands, a British Overseas Territory in the southern Atlantic Ocean comprising the island of South Georgia and an archipelago of volcanic islands.","This category represents a specific territorial entity distinct from neighboring regions like Antarctica, The Falkland Islands, and other island territories, identified by its unique geopolitical status and geographic location in the sub-Antarctic Atlantic."
