id,parent_id,name,display_name,tier1,tier2,tier3,tier4,path,depth,is_leaf,children_count
612,602,Desktop Publishing,Technology & Computing: Desktop Publishing,Technology & Computing,Computing,Computer Software and Applications,Desktop Publishing,Technology & Computing > Computing > Computer Software and Applications > Desktop Publishing,4,True,0
613,602,Digital Audio,Technology & Computing: Digital Audio,Technology & Computing,Computing,Computer Software and Applications,Digital Audio,Technology & Computing > Computing > Computer Software and Applications > Digital Audio,4,True,0
614,602,Graphics Software,Technology & Computing: Graphics Software,Technology & Computing,Computing,Computer Software and Applications,Graphics Software,Technology & Computing > Computing > Computer Software and Applications > Graphics Software,4,True,0
615,602,Operating Systems,Technology & Computing: Operating Systems,Technology & Computing,Computing,Computer Software and Applications,Operating Systems,Technology & Computing > Computing > Computer Software and Applications > Operating Systems,4,True,0
616,599,Data Storage and Warehousing,Technology & Computing: Data Storage and Warehousing,Technology & Computing,Computing,Data Storage and Warehousing,,Technology & Computing > Computing > Data Storage and Warehousing,3,True,0
617,599,Desktops,Technology & Computing: Desktops,Technology & Computing,Computing,Desktops,,Technology & Computing > Computing > Desktops,3,True,0
618,599,Information and Network Security,Technology & Computing: Information and Network Security,Technology & Computing,Computing,Information and Network Security,,Technology & Computing > Computing > Information and Network Security,3,True,0
619,599,Internet,Technology & Computing: Internet,Technology & Computing,Computing,Internet,,Technology & Computing > Computing > Internet,3,False,10
620,619,Cloud Computing,Technology & Computing: Cloud Computing,Technology & Computing,Computing,Internet,Cloud Computing,Technology & Computing > Computing > Internet > Cloud Computing,4,True,0
621,619,Web Development,Technology & Computing: Web Development,Technology & Computing,Computing,Internet,Web Development,Technology & Computing > Computing > Internet > Web Development,4,True,0
622,619,Web Hosting,Technology & Computing: Web Hosting,Technology & Computing,Computing,Internet,Web Hosting,Technology & Computing > Computing > Internet > Web Hosting,4,True,0
623,619,Email,Technology & Computing: Email,Technology & Computing,Computing,Internet,Email,Technology & Computing > Computing > Internet > Email,4,True,0
624,619,Internet for Beginners,Technology & Computing: Internet for Beginners,Technology & Computing,Computing,Internet,Internet for Beginners,Technology & Computing > Computing > Internet > Internet for Beginners,4,True,0
625,619,Internet of Things,Technology & Computing: Internet of Things,Technology & Computing,Computing,Internet,Internet of Things,Technology & Computing > Computing > Internet > Internet of Things,4,True,0
626,619,IT and Internet Support,Technology & Computing: IT and Internet Support,Technology & Computing,Computing,Internet,IT and Internet Support,Technology & Computing > Computing > Internet > IT and Internet Support,4,True,0
627,619,Search,Technology & Computing: Search,Technology & Computing,Computing,Internet,Search,Technology & Computing > Computing > Internet > Search,4,True,0
628,619,Social Networking,Technology & Computing: Social Networking,Technology & Computing,Computing,Internet,Social Networking,Technology & Computing > Computing > Internet > Social Networking,4,True,0
629,619,Web Design and HTML,Technology & Computing: Web Design and HTML,Technology & Computing,Computing,Internet,Web Design and HTML,Technology & Computing > Computing > Internet > Web Design and HTML,4,True,0
630,599,Laptops,Technology & Computing: Laptops,Technology & Computing,Computing,Laptops,,Technology & Computing > Computing > Laptops,3,True,0
631,599,Programming Languages,Technology & Computing: Programming Languages,Technology & Computing,Computing,Programming Languages,,Technology & Computing > Computing > Programming Languages,3,True,0
632,596,Consumer Electronics,Technology & Computing: Consumer Electronics,Technology & Computing,Consumer Electronics,,,Technology & Computing > Consumer Electronics,2,False,5
633,632,Cameras and Camcorders,Technology & Computing: Cameras and Camcorders,Technology & Computing,Consumer Electronics,Cameras and Camcorders,,Technology & Computing > Consumer Electronics > Cameras and Camcorders,3,True,0
634,632,Home Entertainment Systems,Technology & Computing: Home Entertainment Systems,Technology & Computing,Consumer Electronics,Home Entertainment Systems,,Technology & Computing > Consumer Electronics > Home Entertainment Systems,3,True,0
635,632,Smartphones,Technology & Computing: Smartphones,Technology & Computing,Consumer Electronics,Smartphones,,Technology & Computing > Consumer Electronics > Smartphones,3,True,0
636,632,Tablets and E-readers,Technology & Computing: Tablets and E-readers,Technology & Computing,Consumer Electronics,Tablets and E-readers,,Technology & Computing > Consumer Electronics > Tablets and E-readers,3,True,0
637,632,Wearable Technology,Technology & Computing: Wearable Technology,Technology & Computing,Consumer Electronics,Wearable Technology,,Technology & Computing > Consumer Electronics > Wearable Technology,3,True,0
638,596,Robotics,Technology & Computing: Robotics,Technology & Computing,Robotics,,,Technology & Computing > Robotics,2,True,0
639,596,Virtual Reality,Technology & Computing: Virtual Reality,Technology & Computing,Virtual Reality,,,Technology & Computing > Virtual Reality,2,True,0
640,,Television,Television: Television,Television,,,,Television,1,False,12
641,640,Animation TV,Television: Animation TV,Television,Animation TV,,,Television > Animation TV,2,True,0
642,640,Soap Opera TV,Television: Soap Opera TV,Television,Soap Opera TV,,,Television > Soap Opera TV,2,True,0
643,640,Special Interest TV,Television: Special Interest TV,Television,Special Interest TV,,,Television > Special Interest TV,2,True,0
644,640,Sports TV,Television: Sports TV,Television,Sports TV,,,Television > Sports TV,2,True,0
645,640,Children's TV,Television: Children's TV,Television,Children's TV,,,Television > Children's TV,2,True,0
646,640,Comedy TV,Television: Comedy TV,Television,Comedy TV,,,Television > Comedy TV,2,True,0
647,640,Drama TV,Television: Drama TV,Television,Drama TV,,,Television > Drama TV,2,True,0
648,640,Factual TV,Television: Factual TV,Television,Factual TV,,,Television > Factual TV,2,True,0
649,640,Holiday TV,Television: Holiday TV,Television,Holiday TV,,,Television > Holiday TV,2,True,0
650,640,Music TV,Television: Music TV,Television,Music TV,,,Television > Music TV,2,True,0
651,640,Reality TV,Television: Reality TV,Television,Reality TV,,,Television > Reality TV,2,True,0
652,640,Science Fiction TV,Television: Science Fiction TV,Television,Science Fiction TV,,,Television > Science Fiction TV,2,True,0
653,,Travel,Travel: Travel,Travel,,,,Travel,1,False,4
654,653,Travel Accessories,Travel: Travel Accessories,Travel,Travel Accessories,,,Travel > Travel Accessories,2,True,0
655,653,Travel Locations,Travel: Travel Locations,Travel,Travel Locations,,,Travel > Travel Locations,2,False,7
656,655,Africa Travel,Travel: Africa Travel,Travel,Travel Locations,Africa Travel,,Travel > Travel Locations > Africa Travel,3,True,0
657,655,Asia Travel,Travel: Asia Travel,Travel,Travel Locations,Asia Travel,,Travel > Travel Locations > Asia Travel,3,True,0
658,655,Australia and Oceania Travel,Travel: Australia and Oceania Travel,Travel,Travel Locations,Australia and Oceania Travel,,Travel > Travel Locations > Australia and Oceania Travel,3,True,0
659,655,Europe Travel,Travel: Europe Travel,Travel,Travel Locations,Europe Travel,,Travel > Travel Locations > Europe Travel,3,True,0
660,655,North America Travel,Travel: North America Travel,Travel,Travel Locations,North America Travel,,Travel > Travel Locations > North America Travel,3,True,0
661,655,Polar Travel,Travel: Polar Travel,Travel,Travel Locations,Polar Travel,,Travel > Travel Locations > Polar Travel,3,True,0
662,655,South America Travel,Travel: South America Travel,Travel,Travel Locations,South America Travel,,Travel > Travel Locations > South America Travel,3,True,0
663,653,Travel Preparation and Advice,Travel: Travel Preparation and Advice,Travel,Travel Preparation and Advice,,,Travel > Travel Preparation and Advice,2,True,0
664,653,Travel Type,Travel: Travel Type,Travel,Travel Type,,,Travel > Travel Type,2,False,15
665,664,Adventure Travel,Travel: Adventure Travel,Travel,Travel Type,Adventure Travel,,Travel > Travel Type > Adventure Travel,3,True,0
666,664,Family Travel,Travel: Family Travel,Travel,Travel Type,Family Travel,,Travel > Travel Type > Family Travel,3,True,0
667,664,Honeymoons and Getaways,Travel: Honeymoons and Getaways,Travel,Travel Type,Honeymoons and Getaways,,Travel > Travel Type > Honeymoons and Getaways,3,True,0
668,664,Hotels and Motels,Travel: Hotels and Motels,Travel,Travel Type,Hotels and Motels,,Travel > Travel Type > Hotels and Motels,3,True,0
669,664,Rail Travel,Travel: Rail Travel,Travel,Travel Type,Rail Travel,,Travel > Travel Type > Rail Travel,3,True,0
670,664,Road Trips,Travel: Road Trips,Travel,Travel Type,Road Trips,,Travel > Travel Type > Road Trips,3,True,0
671,664,Spas,Travel: Spas,Travel,Travel Type,Spas,,Travel > Travel Type > Spas,3,True,0
672,664,Air Travel,Travel: Air Travel,Travel,Travel Type,Air Travel,,Travel > Travel Type > Air Travel,3,True,0
673,664,Beach Travel,Travel: Beach Travel,Travel,Travel Type,Beach Travel,,Travel > Travel Type > Beach Travel,3,True,0
674,664,Bed & Breakfasts,Travel: Bed & Breakfasts,Travel,Travel Type,Bed & Breakfasts,,Travel > Travel Type > Bed & Breakfasts,3,True,0
675,664,Budget Travel,Travel: Budget Travel,Travel,Travel Type,Budget Travel,,Travel > Travel Type > Budget Travel,3,True,0
676,664,Business Travel,Travel: Business Travel,Travel,Travel Type,Business Travel,,Travel > Travel Type > Business Travel,3,True,0
677,664,Camping,Travel: Camping,Travel,Travel Type,Camping,,Travel > Travel Type > Camping,3,True,0
678,664,Cruises,Travel: Cruises,Travel,Travel Type,Cruises,,Travel > Travel Type > Cruises,3,True,0
679,664,Day Trips,Travel: Day Trips,Travel,Travel Type,Day Trips,,Travel > Travel Type > Day Trips,3,True,0
680,,Video Gaming,Video Gaming: Video Gaming,Video Gaming,,,,Video Gaming,1,False,5
681,680,Console Games,Video Gaming: Console Games,Video Gaming,Console Games,,,Video Gaming > Console Games,2,True,0
682,680,eSports,Video Gaming: eSports,Video Gaming,eSports,,,Video Gaming > eSports,2,True,0
683,680,Mobile Games,Video Gaming: Mobile Games,Video Gaming,Mobile Games,,,Video Gaming > Mobile Games,2,True,0
684,680,PC Games,Video Gaming: PC Games,Video Gaming,PC Games,,,Video Gaming > PC Games,2,True,0
685,680,Video Game Genres,Video Gaming: Video Game Genres,Video Gaming,Video Game Genres,,,Video Gaming > Video Game Genres,2,False,13
686,685,Action Video Games,Video Gaming: Action Video Games,Video Gaming,Video Game Genres,Action Video Games,,Video Gaming > Video Game Genres > Action Video Games,3,True,0
687,685,Role-Playing Video Games,Video Gaming: Role-Playing Video Games,Video Gaming,Video Game Genres,Role-Playing Video Games,,Video Gaming > Video Game Genres > Role-Playing Video Games,3,True,0
688,685,Simulation Video Games,Video Gaming: Simulation Video Games,Video Gaming,Video Game Genres,Simulation Video Games,,Video Gaming > Video Game Genres > Simulation Video Games,3,True,0
689,685,Sports Video Games,Video Gaming: Sports Video Games,Video Gaming,Video Game Genres,Sports Video Games,,Video Gaming > Video Game Genres > Sports Video Games,3,True,0
690,685,Strategy Video Games,Video Gaming: Strategy Video Games,Video Gaming,Video Game Genres,Strategy Video Games,,Video Gaming > Video Game Genres > Strategy Video Games,3,True,0
691,685,Action-Adventure Video Games,Video Gaming: Action-Adventure Video Games,Video Gaming,Video Game Genres,Action-Adventure Video Games,,Video Gaming > Video Game Genres > Action-Adventure Video Games,3,True,0
692,685,Adventure Video Games,Video Gaming: Adventure Video Games,Video Gaming,Video Game Genres,Adventure Video Games,,Video Gaming > Video Game Genres > Adventure Video Games,3,True,0
693,685,Casual Games,Video Gaming: Casual Games,Video Gaming,Video Game Genres,Casual Games,,Video Gaming > Video Game Genres > Casual Games,3,True,0
694,685,Educational Video Games,Video Gaming: Educational Video Games,Video Gaming,Video Game Genres,Educational Video Games,,Video Gaming > Video Game Genres > Educational Video Games,3,True,0
695,685,Exercise and Fitness Video Games,Video Gaming: Exercise and Fitness Video Games,Video Gaming,Video Game Genres,Exercise and Fitness Video Games,,Video Gaming > Video Game Genres > Exercise and Fitness Video Games,3,True,0
696,685,MMOs,Video Gaming: MMOs,Video Gaming,Video Game Genres,MMOs,,Video Gaming > Video Game Genres > MMOs,3,True,0
697,685,Music and Party Video Games,Video Gaming: Music and Party Video Games,Video Gaming,Video Game Genres,Music and Party Video Games,,Video Gaming > Video Game Genres > Music and Party Video Games,3,True,0
698,685,Puzzle Video Games,Video Gaming: Puzzle Video Games,Video Gaming,Video Game Genres,Puzzle Video Games,,Video Gaming > Video Game Genres > Puzzle Video Games,3,True,0
1000,,Content Channel,Content Channel: Content Channel,Content Channel,,,,Content Channel,1,False,9
1001,1000,Editorial/Professional,Content Channel: Editorial/Professional,Content Channel,Editorial/Professional,,,Content Channel > Editorial/Professional,2,True,0
1002,1000,Email,Content Channel: Email,Content Channel,Email,,,Content Channel > Email,2,True,0
1003,1000,Forum/Community,Content Channel: Forum/Community,Content Channel,Forum/Community,,,Content Channel > Forum/Community,2,True,0
1004,1000,Game,Content Channel: Game,Content Channel,Game,,,Content Channel > Game,2,True,0
1005,1000,Marketplace/eCommerce,Content Channel: Marketplace/eCommerce,Content Channel,Marketplace/eCommerce,,,Content Channel > Marketplace/eCommerce,2,True,0
1006,1000,Search Engine/Listings,Content Channel: Search Engine/Listings,Content Channel,Search Engine/Listings,,,Content Channel > Search Engine/Listings,2,True,0
1007,1000,Social,Content Channel: Social,Content Channel,Social,,,Content Channel > Social,2,True,0
1008,1000,Utility/Online Tool,Content Channel: Utility/Online Tool,Content Channel,Utility/Online Tool,,,Content Channel > Utility/Online Tool,2,True,0
1009,1000,Voice Activated Channels,Content Channel: Voice Activated Channels,Content Channel,Voice Activated Channels,,,Content Channel > Voice Activated Channels,2,True,0
1010,,Content Type,Content Type: Content Type,Content Type,,,,Content Type,1,False,11
1011,1010,Academic/ResearchConent,Content Type: Academic/ResearchConent,Content Type,Academic/ResearchConent,,,Content Type > Academic/ResearchConent,2,True,0
1012,1010,Chat/IM/Comments,Content Type: Chat/IM/Comments,Content Type,Chat/IM/Comments,,,Content Type > Chat/IM/Comments,2,True,0
1013,1010,Educational Content,Content Type: Educational Content,Content Type,Educational Content,,,Content Type > Educational Content,2,True,0
1014,1010,Entertainment Content,Content Type: Entertainment Content,Content Type,Entertainment Content,,,Content Type > Entertainment Content,2,True,0
1015,1010,Feature,Content Type: Feature,Content Type,Feature,,,Content Type > Feature,2,True,0
1016,1010,General Social,Content Type: General Social,Content Type,General Social,,,Content Type > General Social,2,True,0
1017,1010,Instructional Content,Content Type: Instructional Content,Content Type,Instructional Content,,,Content Type > Instructional Content,2,True,0
1018,1010,Interactive Content,Content Type: Interactive Content,Content Type,Interactive Content,,,Content Type > Interactive Content,2,True,0
1019,1010,Listings/Classifieds/Product Listings/Search Results,Content Type: Listings/Classifieds/Product Listings/Search Results,Content Type,Listings/Classifieds/Product Listings/Search Results,,,Content Type > Listings/Classifieds/Product Listings/Search Results,2,True,0
1020,1010,News,Content Type: News,Content Type,News,,,Content Type > News,2,True,0
1021,1010,Review,Content Type: Review,Content Type,Review,,,Content Type > Review,2,True,0
1215,,Content Source,Content Source: Content Source,Content Source,,,,Content Source,1,False,3
1216,1215,Professionally Produced,Content Source: Professionally Produced,Content Source,Professionally Produced,,,Content Source > Professionally Produced,2,True,0
1217,1215,User Generated,Content Source: User Generated,Content Source,User Generated,,,Content Source > User Generated,2,True,0
1218,1215,Aggregated/Curated,Content Source: Aggregated/Curated,Content Source,Aggregated/Curated,,,Content Source > Aggregated/Curated,2,True,0
1022,,Content Media Format,Content Media Format: Content Media Format,Content Media Format,,,,Content Media Format,1,False,7
1023,1022,Audio,Content Media Format: Audio,Content Media Format,Audio,,,Content Media Format > Audio,2,True,0
1024,1022,Images/Galleries,Content Media Format: Images/Galleries,Content Media Format,Images/Galleries,,,Content Media Format > Images/Galleries,2,True,0
1025,1022,Interactive,Content Media Format: Interactive,Content Media Format,Interactive,,,Content Media Format > Interactive,2,True,0
1026,1022,Mixed,Content Media Format: Mixed,Content Media Format,Mixed,,,Content Media Format > Mixed,2,True,0
1027,1022,Textual,Content Media Format: Textual,Content Media Format,Textual,,,Content Media Format > Textual,2,True,0
1028,1022,Video,Content Media Format: Video,Content Media Format,Video,,,Content Media Format > Video,2,True,0
1029,1022,VR/AR,Content Media Format: VR/AR,Content Media Format,VR/AR,,,Content Media Format > VR/AR,2,True,0
1030,,Content Language,Content Language: Content Language,Content Language,,,,Content Language,1,False,184
1031,1030,Afar,Content Language: Afar,Content Language,Afar,,,Content Language > Afar,2,True,0
1032,1030,Abkhaz,Content Language: Abkhaz,Content Language,Abkhaz,,,Content Language > Abkhaz,2,True,0
1033,1030,Avestan,Content Language: Avestan,Content Language,Avestan,,,Content Language > Avestan,2,True,0
1034,1030,Afrikaans,Content Language: Afrikaans,Content Language,Afrikaans,,,Content Language > Afrikaans,2,True,0
1035,1030,Akan,Content Language: Akan,Content Language,Akan,,,Content Language > Akan,2,True,0
1036,1030,Amharic,Content Language: Amharic,Content Language,Amharic,,,Content Language > Amharic,2,True,0
1037,1030,Aragonese,Content Language: Aragonese,Content Language,Aragonese,,,Content Language > Aragonese,2,True,0
1038,1030,Arabic,Content Language: Arabic,Content Language,Arabic,,,Content Language > Arabic,2,True,0
1039,1030,Assamese,Content Language: Assamese,Content Language,Assamese,,,Content Language > Assamese,2,True,0
1040,1030,Avaric,Content Language: Avaric,Content Language,Avaric,,,Content Language > Avaric,2,True,0
1041,1030,Aymara,Content Language: Aymara,Content Language,Aymara,,,Content Language > Aymara,2,True,0
1042,1030,Azerbaijani,Content Language: Azerbaijani,Content Language,Azerbaijani,,,Content Language > Azerbaijani,2,True,0
1043,1030,Bashkir,Content Language: Bashkir,Content Language,Bashkir,,,Content Language > Bashkir,2,True,0
1044,1030,Belarusian,Content Language: Belarusian,Content Language,Belarusian,,,Content Language > Belarusian,2,True,0
1045,1030,Bulgarian,Content Language: Bulgarian,Content Language,Bulgarian,,,Content Language > Bulgarian,2,True,0
1046,1030,Bihari,Content Language: Bihari,Content Language,Bihari,,,Content Language > Bihari,2,True,0
1047,1030,Bislama,Content Language: Bislama,Content Language,Bislama,,,Content Language > Bislama,2,True,0
1048,1030,Bambara,Content Language: Bambara,Content Language,Bambara,,,Content Language > Bambara,2,True,0
1049,1030,Bengali,Content Language: Bengali,Content Language,Bengali,,,Content Language > Bengali,2,True,0
1050,1030,Tibetan,Content Language: Tibetan,Content Language,Tibetan,,,Content Language > Tibetan,2,True,0
1051,1030,Breton,Content Language: Breton,Content Language,Breton,,,Content Language > Breton,2,True,0
1052,1030,Bosnian,Content Language: Bosnian,Content Language,Bosnian,,,Content Language > Bosnian,2,True,0
1053,1030,Catalan,Content Language: Catalan,Content Language,Catalan,,,Content Language > Catalan,2,True,0
1054,1030,Chechen,Content Language: Chechen,Content Language,Chechen,,,Content Language > Chechen,2,True,0
1055,1030,Chamorro,Content Language: Chamorro,Content Language,Chamorro,,,Content Language > Chamorro,2,True,0
1056,1030,Corsican,Content Language: Corsican,Content Language,Corsican,,,Content Language > Corsican,2,True,0
1057,1030,Cree,Content Language: Cree,Content Language,Cree,,,Content Language > Cree,2,True,0
1058,1030,Czech,Content Language: Czech,Content Language,Czech,,,Content Language > Czech,2,True,0
1059,1030,Old Church Slavonic,Content Language: Old Church Slavonic,Content Language,Old Church Slavonic,,,Content Language > Old Church Slavonic,2,True,0
1060,1030,Chuvash,Content Language: Chuvash,Content Language,Chuvash,,,Content Language > Chuvash,2,True,0
1061,1030,Welsh,Content Language: Welsh,Content Language,Welsh,,,Content Language > Welsh,2,True,0
1062,1030,Danish,Content Language: Danish,Content Language,Danish,,,Content Language > Danish,2,True,0
1063,1030,German,Content Language: German,Content Language,German,,,Content Language > German,2,True,0
1064,1030,Divehi,Content Language: Divehi,Content Language,Divehi,,,Content Language > Divehi,2,True,0
1065,1030,Dzongkha,Content Language: Dzongkha,Content Language,Dzongkha,,,Content Language > Dzongkha,2,True,0
1066,1030,Ewe,Content Language: Ewe,Content Language,Ewe,,,Content Language > Ewe,2,True,0
1067,1030,Greek,Content Language: Greek,Content Language,Greek,,,Content Language > Greek,2,True,0
1068,1030,English,Content Language: English,Content Language,English,,,Content Language > English,2,True,0
1069,1030,Esperanto,Content Language: Esperanto,Content Language,Esperanto,,,Content Language > Esperanto,2,True,0
1070,1030,Spanish,Content Language: Spanish,Content Language,Spanish,,,Content Language > Spanish,2,True,0
1071,1030,Estonian,Content Language: Estonian,Content Language,Estonian,,,Content Language > Estonian,2,True,0
1072,1030,Basque,Content Language: Basque,Content Language,Basque,,,Content Language > Basque,2,True,0
1073,1030,Farsi,Content Language: Farsi,Content Language,Farsi,,,Content Language > Farsi,2,True,0
1074,1030,Fula,Content Language: Fula,Content Language,Fula,,,Content Language > Fula,2,True,0
1075,1030,Finnish,Content Language: Finnish,Content Language,Finnish,,,Content Language > Finnish,2,True,0
1076,1030,Fijian,Content Language: Fijian,Content Language,Fijian,,,Content Language > Fijian,2,True,0
1077,1030,Faroese,Content Language: Faroese,Content Language,Faroese,,,Content Language > Faroese,2,True,0
1078,1030,French,Content Language: French,Content Language,French,,,Content Language > French,2,True,0
1079,1030,Western Frisian,Content Language: Western Frisian,Content Language,Western Frisian,,,Content Language > Western Frisian,2,True,0
1080,1030,Irish,Content Language: Irish,Content Language,Irish,,,Content Language > Irish,2,True,0
1081,1030,Scottish Gaelic,Content Language: Scottish Gaelic,Content Language,Scottish Gaelic,,,Content Language > Scottish Gaelic,2,True,0
1082,1030,Galician,Content Language: Galician,Content Language,Galician,,,Content Language > Galician,2,True,0
1083,1030,Guarani,Content Language: Guarani,Content Language,Guarani,,,Content Language > Guarani,2,True,0
1084,1030,Gujarati,Content Language: Gujarati,Content Language,Gujarati,,,Content Language > Gujarati,2,True,0
1085,1030,Manx,Content Language: Manx,Content Language,Manx,,,Content Language > Manx,2,True,0
1086,1030,Hausa,Content Language: Hausa,Content Language,Hausa,,,Content Language > Hausa,2,True,0
1087,1030,Hebrew,Content Language: Hebrew,Content Language,Hebrew,,,Content Language > Hebrew,2,True,0
1088,1030,Hindi,Content Language: Hindi,Content Language,Hindi,,,Content Language > Hindi,2,True,0
1089,1030,Hiri Motu,Content Language: Hiri Motu,Content Language,Hiri Motu,,,Content Language > Hiri Motu,2,True,0
1090,1030,Croatian,Content Language: Croatian,Content Language,Croatian,,,Content Language > Croatian,2,True,0
1091,1030,Haitian,Content Language: Haitian,Content Language,Haitian,,,Content Language > Haitian,2,True,0
1092,1030,Hungarian,Content Language: Hungarian,Content Language,Hungarian,,,Content Language > Hungarian,2,True,0
1093,1030,Armenian,Content Language: Armenian,Content Language,Armenian,,,Content Language > Armenian,2,True,0
1094,1030,Herero,Content Language: Herero,Content Language,Herero,,,Content Language > Herero,2,True,0
1095,1030,Interlingua,Content Language: Interlingua,Content Language,Interlingua,,,Content Language > Interlingua,2,True,0
1096,1030,Indonesian,Content Language: Indonesian,Content Language,Indonesian,,,Content Language > Indonesian,2,True,0
1097,1030,Interlingue,Content Language: Interlingue,Content Language,Interlingue,,,Content Language > Interlingue,2,True,0
1098,1030,Igbo,Content Language: Igbo,Content Language,Igbo,,,Content Language > Igbo,2,True,0
1099,1030,Nuosu,Content Language: Nuosu,Content Language,Nuosu,,,Content Language > Nuosu,2,True,0
1100,1030,Inupiaq,Content Language: Inupiaq,Content Language,Inupiaq,,,Content Language > Inupiaq,2,True,0
1101,1030,Ido,Content Language: Ido,Content Language,Ido,,,Content Language > Ido,2,True,0
1102,1030,Icelandic,Content Language: Icelandic,Content Language,Icelandic,,,Content Language > Icelandic,2,True,0
1103,1030,Italian,Content Language: Italian,Content Language,Italian,,,Content Language > Italian,2,True,0
1104,1030,Inuktitut,Content Language: Inuktitut,Content Language,Inuktitut,,,Content Language > Inuktitut,2,True,0
1105,1030,Japanese,Content Language: Japanese,Content Language,Japanese,,,Content Language > Japanese,2,True,0
1106,1030,Javanese,Content Language: Javanese,Content Language,Javanese,,,Content Language > Javanese,2,True,0
1107,1030,Georgian,Content Language: Georgian,Content Language,Georgian,,,Content Language > Georgian,2,True,0
1108,1030,Kongo,Content Language: Kongo,Content Language,Kongo,,,Content Language > Kongo,2,True,0
1109,1030,Kikuyu,Content Language: Kikuyu,Content Language,Kikuyu,,,Content Language > Kikuyu,2,True,0
1110,1030,Kwanyama,Content Language: Kwanyama,Content Language,Kwanyama,,,Content Language > Kwanyama,2,True,0
1111,1030,Kazakh,Content Language: Kazakh,Content Language,Kazakh,,,Content Language > Kazakh,2,True,0
1112,1030,Kalaallisut,Content Language: Kalaallisut,Content Language,Kalaallisut,,,Content Language > Kalaallisut,2,True,0
1113,1030,Khmer,Content Language: Khmer,Content Language,Khmer,,,Content Language > Khmer,2,True,0
1114,1030,Kannada,Content Language: Kannada,Content Language,Kannada,,,Content Language > Kannada,2,True,0
1115,1030,Korean,Content Language: Korean,Content Language,Korean,,,Content Language > Korean,2,True,0
1116,1030,Kanuri,Content Language: Kanuri,Content Language,Kanuri,,,Content Language > Kanuri,2,True,0
1117,1030,Kashmiri,Content Language: Kashmiri,Content Language,Kashmiri,,,Content Language > Kashmiri,2,True,0
1118,1030,Kurdish,Content Language: Kurdish,Content Language,Kurdish,,,Content Language > Kurdish,2,True,0
1119,1030,Komi,Content Language: Komi,Content Language,Komi,,,Content Language > Komi,2,True,0
1120,1030,Cornish,Content Language: Cornish,Content Language,Cornish,,,Content Language > Cornish,2,True,0
1121,1030,Kyrgyz,Content Language: Kyrgyz,Content Language,Kyrgyz,,,Content Language > Kyrgyz,2,True,0
1122,1030,Latin,Content Language: Latin,Content Language,Latin,,,Content Language > Latin,2,True,0
1123,1030,Luxembourgish,Content Language: Luxembourgish,Content Language,Luxembourgish,,,Content Language > Luxembourgish,2,True,0
1124,1030,Ganda,Content Language: Ganda,Content Language,Ganda,,,Content Language > Ganda,2,True,0
1125,1030,Limburgish,Content Language: Limburgish,Content Language,Limburgish,,,Content Language > Limburgish,2,True,0
1126,1030,Lingala,Content Language: Lingala,Content Language,Lingala,,,Content Language > Lingala,2,True,0
1127,1030,Lao,Content Language: Lao,Content Language,Lao,,,Content Language > Lao,2,True,0
1128,1030,Lithuanian,Content Language: Lithuanian,Content Language,Lithuanian,,,Content Language > Lithuanian,2,True,0
1129,1030,Luba-Katanga,Content Language: Luba-Katanga,Content Language,Luba-Katanga,,,Content Language > Luba-Katanga,2,True,0
1130,1030,Latvian,Content Language: Latvian,Content Language,Latvian,,,Content Language > Latvian,2,True,0
1131,1030,Malagasy,Content Language: Malagasy,Content Language,Malagasy,,,Content Language > Malagasy,2,True,0
1132,1030,Marshallese,Content Language: Marshallese,Content Language,Marshallese,,,Content Language > Marshallese,2,True,0
1133,1030,Māori,Content Language: Māori,Content Language,Māori,,,Content Language > Māori,2,True,0
1134,1030,Macedonian,Content Language: Macedonian,Content Language,Macedonian,,,Content Language > Macedonian,2,True,0
1135,1030,Malayalam,Content Language: Malayalam,Content Language,Malayalam,,,Content Language > Malayalam,2,True,0
1136,1030,Mongolian,Content Language: Mongolian,Content Language,Mongolian,,,Content Language > Mongolian,2,True,0
1137,1030,Marathi,Content Language: Marathi,Content Language,Marathi,,,Content Language > Marathi,2,True,0
1138,1030,Malay,Content Language: Malay,Content Language,Malay,,,Content Language > Malay,2,True,0
1139,1030,Maltese,Content Language: Maltese,Content Language,Maltese,,,Content Language > Maltese,2,True,0
1140,1030,Burmese,Content Language: Burmese,Content Language,Burmese,,,Content Language > Burmese,2,True,0
1141,1030,Nauruan,Content Language: Nauruan,Content Language,Nauruan,,,Content Language > Nauruan,2,True,0
1142,1030,Norwegian Bokmal,Content Language: Norwegian Bokmal,Content Language,Norwegian Bokmal,,,Content Language > Norwegian Bokmal,2,True,0
1143,1030,Northern Ndebele,Content Language: Northern Ndebele,Content Language,Northern Ndebele,,,Content Language > Northern Ndebele,2,True,0
1144,1030,Nepali,Content Language: Nepali,Content Language,Nepali,,,Content Language > Nepali,2,True,0
1145,1030,Ndonga,Content Language: Ndonga,Content Language,Ndonga,,,Content Language > Ndonga,2,True,0
1146,1030,Dutch,Content Language: Dutch,Content Language,Dutch,,,Content Language > Dutch,2,True,0
1147,1030,Norwegian Nynorsk,Content Language: Norwegian Nynorsk,Content Language,Norwegian Nynorsk,,,Content Language > Norwegian Nynorsk,2,True,0
1148,1030,Norwegian,Content Language: Norwegian,Content Language,Norwegian,,,Content Language > Norwegian,2,True,0
